0	                        3
0.132653061224490	3.24775655015763
0.265306122448980	3.97771720557713
0.397959183673469	5.16991847367844
0.530612244897959	6.80439686188149
0.663265306122449	8.86118887760621
0.795918367346939	11.3203310282725
0.928571428571429	14.1618598213004
1.06122448979592	17.3658117641097
1.19387755102041	20.9122233641205
1.32653061224490	24.7811311287525
1.45918367346939	28.9525715654258
1.59183673469388	33.4462482941466
1.72448979591837	40.2407812282553
1.85714285714286	50.4364165854739
1.98979591836735	64.0177162081549
2.12244897959184	80.9692419386508
2.25510204081633	101.275555619314
2.38775510204082	124.921219092497
2.52040816326531	151.890794200552
2.65306122448980	182.168842785833
2.78571428571429	215.739926690690
2.91836734693878	252.588607757477
3.05102040816327	292.699447828547
3.18367346938776	337.424801533714
3.31632653061225	406.166633112566
3.44897959183673	505.046215511345
3.58163265306122	633.831604269720
3.71428571428571	792.290854927360
3.84693877551020	980.192023023937
3.97959183673469	1197.30316409912
4.11224489795918	1443.39233369258
4.24489795918367	1718.22758734398
4.37755102040816	2021.57698059299
4.51020408163265	2353.20856897930
4.64285714285714	2712.89040804255
4.77551020408163	3133.39567633892
4.90816326530612	3824.03058025691
5.04081632653061	4801.10004343627
5.17346938775510	6039.73106872033
5.30612244897959	7515.05065895241
5.43877551020408	9202.18581697583
5.57142857142857	11076.2635456339
5.70408163265306	13112.4108477700
5.83673469387755	15285.7547262274
5.96938775510204	17571.4221838494
6.10204081632653	19944.5402234793
6.23469387755102	22380.2358479605
6.36734693877551	24853.6360601363
6.50000000000000	27339.8678628500
